,initial_request,binary_label
3943,How can I help someone with mental health issues?,1
3944,What's going on with the Mars mission?,1
3945,Best smartwatch,1
3946,What is the latest smartphone model?,1
3947,What happens if I exercise too much?,1
3948,How to create a home gym?,1
3949,"The war, what happened?",1
3950,Best language learning apps for beginners.,1
3951,What are some good exercises for improving overall health?,1
3952,What's causing the climate to change?,1
3953,Healthy vegan food options.,1
3954,What's the roster of the Yankees?,1
3955,What's happening to the Amazon,1
3956,Cooking methods,1
3957,How can I keep my computer safe?,1
3958,Where can I go for a dream honeymoon?,1
3959,Phone deals online,1
3960,New superhero movies,1
3961,Future of AI,1
3962,What is the best smartphone to buy,1
3963,How to make money quickly,1
3964,what are the most famous landmarks in Paris,1
3965,How can I save money and invest in the future?,1
3966,What are the most popular tourist destinations in Europe?,1
3967,Can you tell me about the University of Oxford?,1
3968,How does the brain work?,1
3969,How do I protect my online data?,1
3970,Does social media affect mental health?,1
3971,I'm thinking of starting a garden.,1
3972,What places should I visit in Europe this summer?,1
3973,What's a good recipe for pasta?,1
3974,Addiction science,1
3975,I want to know about 4K and 8K,1
3976,Reducing waste at home,1
3977,What's the best smartphone to buy?,1
3978,Hiking trails in California,1
3979,What are some good smartwatches?,1
3980,healthcare costs,1
3981,How do stars come into existence?,1
3982,Beach vacation ideas in Southeast Asia.,1
3983,What's new on Mars.,1
3984,healthy dinner ideas,1
3985,"I want to lose weight, what exercises should I do?",1
3986,Weight loss exercises.,1
3987,How do I manage my finances better?,1
3988,Easy dinner ideas,1
3989,What's the review of The Shawshank Redemption,1
3990,I need some advice on managing my money,1
3991,How can I make my living room look nice?,1
3992,best movies of all time,1
3993,Give me a healthy pasta recipe,1
3994,how to replace kitchen countertops,1
3995,"I want a good smartphone for taking pictures, can you recommend some good options?",1
3996,What exercise will help me lose weight?,1
3997,Study abroad in Europe,1
3998,Is hardwood flooring good for my living room?,1
3999,How do I make homemade pasta?,1
4000,How can I stay mentally healthy as a student?,1
4001,What's popular on Netflix right now?,1
4002,Budgeting tips,1
4003,How can we use less energy at home?,1
4004,How do I lose weight with exercise,1
4005,Can you give me some healthy breakfast ideas?,1
4006,What causes autism,1
4007,Taj Mahal,1
4008,"I want to fertilize my plants, what kind is best?",1
4009,"Global warming, effects",1
4010,How does compound interest work,1
4011,New iPhone features,1
4012,How can I prepare for a marathon?,1
4013,How do I renovate my kitchen,1
4014,Best places to visit,1
4015,Tell me about some good ways to decorate my living room,1
4016,Can you give me advice on how to save for retirement?,1
4017,how to learn,1
4018,What are some cool places to visit in Europe,1
4019,Is deforestation bad for the environment?,1
4020,Where can I go on a romantic vacation?,1
4021,What is the myth of the Trojan War?,1
4022,"I'm interested in learning data science, are there any online courses available?",1
4023,Language learning app recommendations.,1
4024,How does inflation affect my money?,1
4025,How do I market my business,1
4026,I'm thinking of getting a small dog that doesn't shed much.,1
4027,How do I make money in the stock market?,1
4028,Learning online,1
4029,How do I improve my grades?,1
4030,Can you explain the basics of programming in Python?,1
4031,Decorating my living room,1
4032,What's the best place to go in Italy,1
4033,Cooking tips for steak.,1
4034,Compare deep learning algorithms for image recognition.,1
4035,How do I lose weight fast?,1
4036,Learn language tips,1
4037,Exercise benefits,1
4038,what's wrong with me?,1
4039,What's wrong with me when I feel tired all the time,1
4040,What music festivals are coming up this year?,1
4041,What's the difference between cloud hosting and traditional hosting?,1
4042,World War I causes.,1
4043,Roast chicken recipe,1
4044,What are cyber threats?,1
4045,Best time to visit Europe for summer,1
4046,"Can you tell me about the American Civil War, what was it all about?",1
4047,Where is the best place to visit in Europe?,1
4048,How can I make my online courses better?,1
4049,Tell me about diabetes,1
4050,"I'm going on a tropical vacation, can you tell me what to bring?",1
4051,Flooring ideas,1
4052,"I'm interested in learning about historical events, can you tell me about one?",1
4053,Pet health tips.,1
4054,Climate change news,1
4055,How can I save money effectively?,1
4056,How to keep my data safe online?,1
4057,How can I help protect endangered animals?,1
4058,What kind of exercises help with weight loss?,1
4059,What are the best COVID-19 vaccines?,1
4060,Best way to lose weight at home,1
4061,Can you tell me about Mars and the rovers?,1
4062,Japan travel tips,1
4063,Where can I buy Nike Air Max.,1
4064,Acne skincare routine,1
4065,How do I manage stress and anxiety,1
4066,Organic food benefits,1
4067,What's new in gaming?,1
4068,"I want to learn about ancient civilizations, can you tell me about the Roman Empire?",1
4069,Best places to visit Europe,1
4070,beginner programming language,1
4071,How can I relax?,1
4072,Where should I go for my next vacation?,1
4073,How can I relax and reduce stress?,1
4074,What is the best place to visit in Japan?,1
4075,ideas for a home renovation,1
4076,What's the best camera phone for taking clear pictures in the dark?,1
4077,What led to the start of World War II?,1
4078,What kind of oil should I use in my car?,1
4079,mental health help,1
4080,How can I prepare for a job interview?,1
4081,Wildlife conservation organizations.,1
4082,"I want to redo my kitchen, where do I start?",1
4083,How can I decorate my house without breaking the bank?,1
4084,Why do I have so many weird dreams?,1
4085,What color should I paint my living room to make it look nice?,1
4086,What should I eat for breakfast to start my day off right,1
4087,I want to make some money. Can you tell me about investing?,1
4088,Ideas for my living room decor,1
4089,What's the latest iPhone.,1
4090,"Japan travel tips, culture",1
4091,I want to learn photography,1
4092,I'm looking for a new pair of wireless headphones,1
4093,I want to learn how to code. Can you recommend some resources?,1
4094,Exercise routines at home,1
4095,How can I learn something new online?,1
4096,What's the best way to lose weight?,1
4097,How can I improve my backyard?,1
4098,"I want to decorate my living room, can you help me",1
4099,Exercise routines for weight loss.,1
4100,"How much interest on a loan of $10,000?",1
4101,Family-friendly things to do in New York City,1
4102,"I want to know about the latest tech news, what's new?",1
4103,"I'm looking for a hiking trail, any suggestions?",1
4104,How to save money on food,1
4105,Product marketing tips,1
4106,"I'm trying to decorate my living room, what style is popular now?",1
4107,Where can I go on a 2-week trip,1
4108,What happens when a solar flare hits Earth?,1
4109,What's the latest on diseases?,1
4110,How to save money for the future?,1
4111,Online courses for programming.,1
4112,What can I do to help the environment,1
4113,What's the weather like in Japan during summer?,1
4114,"I want to get started with weightlifting, what's the best way to begin?",1
4115,Why does my puppy bark so much?,1
4116,lose weight fast,1
4117,Where are the best hiking spots in the US?,1
4118,"I want to make a cake, do you have any suggestions?",1
4119,Best places to visit in Hawaii?,1
4120,learn a new language,1
4121,"I want to exercise at home, can you help me set up a gym?",1
4122,How do I learn tennis?,1
4123,Exercise for women over 40,1
4124,Is a plant-based diet good for me?,1
4125,How can I keep my car in good condition?,1
4126,Can you tell me about the war in Europe?,1
4127,How do I invest in stocks?,1
4128,Somewhere nice in Europe for 5 days during summer.,1
4129,How do I learn a new language online?,1
4130,Exercises to lose weight,1
4131,How does social media affect society?,1
4132,What kind of food can I eat if I'm gluten-free?,1
4133,How to save money for a big purchase,1
4134,How does cryptocurrency work?,1
4135,What is the easiest way to make homemade pasta?,1
4136,What's happening with space travel?,1
4137,What are some of the best movies of the 21st century?,1
4138,What can I do to reduce my impact on the environment?,1
4139,"What's the best way to eat healthy, I'm looking for some inspiration.",1
4140,"My dog is being bad, can you help me train him?",1
4141,Living room decor ideas.,1
4142,Can scientists create new life forms?,1
4143,How can I lose weight fast?,1
4144,"I need to get my finances in order, can you help me?",1
4145,How does social media affect business?,1
4146,What are the pros and cons of low-carb diets,1
4147,Where are the best places to travel to in Italy?,1
4148,Fast food recipe,1
4149,best paint colors for living room,1
4150,Who are some famous artists,1
4151,What's the best way to organize a cluttered closet?,1
4152,travel Europe this summer,1
4153,How can I keep my data safe?,1
4154,Yoga exercises for better health,1
4155,What are the effects of climate change?,1
4156,renovation project,1
4157,I want to learn about the environment,1
4158,Chicken parmesan recipe for beginners,1
4159,Athlete nutrition tips,1
4160,How do I take care of my puppy?,1
4161,Hardwood floor options,1
4162,How can I live more sustainably?,1
4163,Can you show me some recipes?,1
4164,I'm looking for some photography tips to improve my skills.,1
4165,What's regenerative agriculture?,1
4166,Best time to visit Europe,1
4167,What's happening to the planet because of climate change?,1
4168,American Civil War,1
4169,Best smartphone to buy this year,1
4170,Is a veggie diet good for me?,1
4171,"Space stuff, tell me something new.",1
4172,What's the history of ancient civilizations?,1
4173,How do I advance in my career?,1
4174,How to improve core strength?,1
4175,"I have high blood pressure, what can I do?",1
4176,New smartphone releases.,1
4177,Which plants thrive in low-light conditions?,1
