,initial_request,binary_label
4349,Why should we care about animals and plants?,1
4350,What can you tell me about renewable energy?,1
4351,How can I get more visitors to my website?,1
4352,Why is the weather changing?,1
4353,What exercises should I do to lose weight?,1
4354,What should I know about new phones?,1
4355,How do I take care of plants?,1
4356,How do you take care of a dog?,1
4357,How does meditation help with mental problems?,1
4358,What should I eat for a healthy snack?,1
4359,Is vegan food nutritious?,1
4360,How can I improve my resume?,1
4361,What is the future of technology?,1
4362,How does technology help students?,1
4363,What can I cook for dinner today?,1
4364,What workouts are best for losing weight?,1
4365,What’s the best way to work from home?,1
4366,What's the best phone right now?,1
4367,Is technology taking over jobs?,1
4368,Where can I travel that's environmentally friendly?,1
4369,How should I save money for the future?,1
4370,How to deal with kids?,1
4371,What should I wear this winter?,1
4372,How do I stay safe on trips?,1
4373,Where should I take my family for vacation?,1
4374,How do I meditate?,1
4375,How do you make quinoa?,1
4376,How can I be more environmentally friendly at home?,1
4377,How do I eat healthy?,1
4378,How can I be productive working remotely?,1
4379,Is AI good or bad for jobs?,1
4380,What’s this cryptocurrency all about?,1
4381,How do I learn a language?,1
4382,Is it safe for women to travel alone?,1
4383,Is a plant-based diet good for you?,1
4384,How should I manage my finances?,1
4385,What should I know about mental health?,1
4386,What energy sources should I consider?,1
4387,What can I do for my mental health?,1
4388,What is a good diet for losing weight?,1
4389,How do I get in shape?,1
4390,How can I cope with stress?,1
4391,What is digital marketing?,1
4392,How can I study better?,1
4393,What's going on in space?,1
4394,How do I grow my own vegetables?,1
4395,How do I work efficiently from home?,1
4396,How can I help combat climate change?,1
4397,How do I plan for the future financially?,1
4398,How can I manage my time while working from home?,1
4399,How can I start getting fit at home?,1
4400,What’s new in space?,1
4401,How do I feel better when I'm stressed?,1
4402,What can help with stress?,1
4403,Where can I travel alone without spending a lot?,1
4404,What do I need to know for my trip?,1
4405,What’s wrong with people today?,1
4406,What is happening to the planet?,1
4407,How can I build my career?,1
4408,What's a good exercise program?,1
4409,Where should I travel on a budget?,1
4410,Where can I travel safely now?,1
4411,What are good tools for learning online?,1
4412,What is AI and why is it important?,1
4413,What are some good dinner ideas?,1
4414,How will AI affect jobs?,1
4415,Where can I find help for mental issues?,1
4416,What exercise should I do to lose weight?,1
4417,How can I learn languages faster?,1
4418,How can I improve my job situation?,1
4419,How do I get more likes on Instagram?,1
4420,What exercises are good?,1
4421,How do I keep my data safe?,1
4422,How can I talk to my teen?,1
4423,How can I make my house better?,1
4424,How can I be more efficient with my time?,1
4425,What should I know about investing?,1
4426,How much time should kids spend on screens?,1
4427,How do I prepare meals that are good for us?,1
4428,Should I save money?,1
4429,What job should I look for?,1
4430,How to live sustainably?,1
4431,What should I know about digital marketing?,1
4432,Where should I go alone in Europe?,1
4433,How to manage time better?,1
4434,Is AI going to take our jobs?,1
4435,What should I do to improve my online presence?,1
4436,How do you learn languages?,1
4437,How can I get hired?,1
4438,What is the best kind of energy?,1
4439,What online courses should I take?,1
4440,How to travel cheaply?,1
4441,How do lifestyle choices affect the planet?,1
4442,How can I start a garden at home?,1
4443,What are the benefits of changing my diet?,1
4444,How do I work effectively from home?,1
4445,What’s going on with phones right now?,1
4446,How can I market my business online?,1
4447,What’s the best way to lose weight through exercise?,1
4448,How is technology changing business?,1
4449,What does a healthy diet look like?,1
4450,How to deal with mental health problems?,1
4451,How do I make food that's good for me?,1
4452,What’s a healthy meal?,1
4453,How do I sleep better?,1
4454,How is AI used in hospitals?,1
4455,What can I cook tonight?,1
4456,What is the best workout routine?,1
4457,Should I buy Bitcoin?,1
4458,How should I save money for when I’m older?,1
4459,How do I garden well?,1
4460,How can I stop using so much plastic?,1
4461,What’s new in smartphones these days?,1
4462,What can I do to exercise at home?,1
4463,How can I make my house use less energy?,1
4464,How is climate change affecting the coast?,1
4465,How should I manage my kids' time?,1
4466,Is it safe to travel right now?,1
4467,What can I cook for dinner?,1
4468,How should I market my business online?,1
4469,How can I market better?,1
4470,What can I eat to be healthier?,1
4471,What did ancient civilizations do?,1
4472,What's happening on Mars these days?,1
4473,What works for remote employees?,1
4474,Is investing in crypto a good idea?,1
4475,How can I feel less stressed at work?,1
4476,Is studying online better?,1
4477,How do I meditate properly?,1
4478,What do anxiety disorders feel like?,1
4479,How do I get better at speaking in front of people?,1
4480,How can I make my home more efficient?,1
4481,How can I feel less anxious?,1
4482,Where should I go for a cheap vacation in Europe?,1
4483,What is sustainable living?,1
4484,Where can I travel for cheap?,1
4485,What’s a good way to eat healthily?,1
4486,How do I grow plants?,1
4487,How should I market online?,1
4488,How to take care of pets?,1
4489,How do I meet people in my field?,1
4490,Why should we care about animals in danger?,1
4491,How can I get people to notice my website?,1
4492,What should I plant in my yard?,1
4493,How to deal with mental health issues?,1
4494,What’s happening with climate change?,1
4495,How is technology changing schools?,1
4496,Where should I go on my trip?,1
4497,How do I know if I’m feeling anxious?,1
4498,What is the best way to learn online?,1
4499,What should I be careful about while traveling?,1
4500,What’s the deal with digital money?,1
4501,What can be done about climate change?,1
4502,How do I know if my child is growing normally?,1
4503,How do businesses succeed on social media?,1
4504,What exercise should I do?,1
4505,How to market on social media?,1
4506,Where should I go alone?,1
4507,What is the future of jobs?,1
4508,How can I prepare for an interview?,1
4509,How can I get ahead at work?,1
4510,What can help with anxiety?,1
4511,How can I be successful at work?,1
4512,What’s the best way to study?,1
4513,What help is available for feeling overwhelmed?,1
4514,Does meditation help with stress?,1
4515,What's a good meal plan?,1
4516,How can I improve my kitchen without spending too much?,1
4517,How can I progress in my job?,1
4518,Why should I track my money?,1
4519,Is online learning good for adults?,1
4520,How can I be more efficient working from home?,1
4521,How do I set up a garden?,1
4522,Why should I meditate?,1
4523,How do people learn new languages?,1
4524,How does technology affect employment?,1
4525,How can we use less plastic?,1
4526,What kind of exercises should I start with?,1
4527,Why is budgeting important?,1
4528,What is solar energy?,1
4529,What should I do with my toddler?,1
4530,Why use solar power?,1
4531,Does technology help kids learn better?,1
4532,How do I make my website more visible online?,1
4533,Where can I travel without spending a lot of money?,1
4534,What do I need to know about traveling?,1
4535,How does meditation affect the mind?,1
4536,Where should we go for a trip?,1
4537,What happens to farming in a changing climate?,1
4538,What help is there for anxiety?,1
4539,How do people manage their money?,1
4540,What should I do with my new pet?,1
4541,How is AI changing jobs?,1
4542,How should I travel now?,1
4543,How can I eat healthier without spending much time cooking?,1
4544,How do I handle bad behavior in kids?,1
4545,What workouts are good for getting fit?,1
4546,What are the best gadgets to buy this year?,1
4547,How do I start meditating?,1
4548,How to eat well?,1
4549,Where should someone travel alone?,1
4550,What is the role of blockchain in logistics?,1
4551,What can I cook quickly for dinner?,1
4552,How can I protect my information online?,1
4553,How can I make better use of my time?,1
4554,What is good to eat?,1
4555,How can I make money?,1
4556,Is working out important?,1
4557,Does social media help or hurt?,1
4558,Why should I save money?,1
4559,How do I take nice photos?,1
4560,Where is it safe to travel now?,1
4561,Where can I learn more?,1
4562,What should I know about personal finance?,1
4563,What do I need to know about cooking without gluten?,1
4564,What should I do with my teenager?,1
4565,Where can I go for cheap?,1
4566,How do I feel better when I'm anxious?,1
